x,y,outcome,offset,x1,x2,x3
7,1,62,1,1,4.785332999,4.008610138
7,1,116,1,1,4.583729763,4.678720864
7,1,67,1,1,3.991192366,6.577628411
7,1,23,1,1,3.405591933,3.700473578
7,1,165,1,1,1.568405423,6.376831914
7,1,44,1,1,7.815436438,3.001418069
7,1,23,1,1,4.93201856,2.474161684
7,1,168,1,1,8.253185923,3.426513063
7,1,40,1,1,2.166273025,4.5136299
7,1,44,1,1,0.19160987,5.295494935
7,1,34,1,1,0.668614943,5.46156557
7,1,99,1,1,8.712877414,2.206049263
7,1,62,1,1,3.4270891,3.590013928
7,1,103,1,1,4.94662869,6.976537762
7,1,51,1,1,0.255029603,3.785467922
7,1,120,1,1,0.48325759,5.54753487
7,1,284,1,1,9.039416329,3.875359544
7,1,49,1,1,0.808266652,5.563735468
7,1,2,1,1,0.574042442,2.122463003
7,1,82,1,1,5.048700202,3.015996598
7,1,132,1,1,2.89110395,5.296631512
7,1,13,1,1,2.244286135,6.351806942
7,1,129,1,1,3.699091925,4.781442578
7,1,355,1,1,7.630052488,6.302245459
7,1,184,1,1,3.728931881,2.578634166
7,1,44,1,1,4.458080208,5.738420372
7,1,85,1,1,3.19248112,2.914182664
7,1,296,1,1,8.492293158,6.240958397
7,1,45,1,1,6.67515296,3.410523043
7,1,246,1,1,8.050936583,4.698061417
7,1,67,1,1,2.399340799,6.087349995
7,1,135,1,1,2.336247815,4.108541317
7,1,20,1,1,9.822981421,4.068767662
7,1,82,1,1,4.130347587,3.717853302
7,1,76,1,1,7.050398644,3.198386999
7,1,52,1,1,2.275061709,6.182777228
7,1,100,1,1,7.550441529,2.485142204
7,1,459,1,1,6.358433621,6.373803761
7,1,64,1,1,2.204848091,4.598718378
7,1,15,1,1,0.827066446,5.934258256
7,1,99,1,1,1.971821012,3.454459175
7,1,12,1,1,7.011840948,3.602520192
7,1,143,1,1,8.646748354,5.539260984
7,1,5,1,1,1.963818261,4.734721551
7,1,0,1,1,0.743466675,3.217742265
7,1,129,1,1,9.684687007,6.171150128
7,1,120,1,1,1.782612571,5.560785878
7,1,19,1,1,4.361506644,4.895227462
7,1,84,1,1,7.659178569,2.168045196
7,1,85,1,1,2.136361925,3.203598863
7,1,79,1,1,1.461594272,3.503951461
7,1,18,1,1,2.834523386,3.248451683
7,1,56,1,1,0.805250273,2.543296162
7,1,140,1,1,8.44849804,5.371154404
7,1,351,1,1,9.544287233,2.308891828
7,1,30,1,1,1.731674192,2.072970342
7,1,72,1,1,4.940549186,3.455337014
7,1,242,1,1,4.885414171,5.424885119
7,1,126,1,1,3.617877812,5.472282952
7,1,11,1,1,4.464272194,6.889025332
7,1,45,1,1,3.31669793,2.032324062
7,1,186,1,1,8.853993928,6.418520506
7,1,95,1,1,9.055454704,2.2293971
7,1,356,1,1,9.832344015,6.279635181
7,1,25,1,1,3.310278702,4.640726348
7,1,32,1,1,0.422902258,5.845015962
7,1,320,1,1,4.813625762,6.3119729
7,1,29,1,1,7.819040307,2.833977142
7,1,11,1,1,4.899070408,6.896667188
7,1,347,1,1,6.53329976,6.931533804
7,1,115,1,1,8.076616461,4.141487264
7,1,103,1,1,3.518020229,6.247715274
7,1,81,1,1,2.430647534,6.538443177
7,1,98,1,1,8.627571729,6.131047728
7,1,136,1,1,4.697158865,2.0540924
7,1,107,1,1,5.448967862,2.848581785
7,1,39,1,1,4.306665561,5.225549586
7,1,143,1,1,7.691629223,5.10533862
7,1,116,1,1,1.471029188,3.153272499
7,1,121,1,1,2.400596378,6.477878577
7,1,249,1,1,7.766200497,4.841231135
7,1,32,1,1,0.611743052,4.828687275
7,1,29,1,1,4.155029565,5.378904634
7,1,151,1,1,9.762127411,5.212326338
7,1,145,1,1,9.707887513,5.464083173
7,1,68,1,1,0.569138329,6.96049798
7,1,7,1,1,1.513625724,3.701746026
7,1,153,1,1,6.998942152,2.162413593
7,1,158,1,1,8.896415204,3.542533029
7,1,249,1,1,6.975513771,5.477831989
7,1,86,1,1,6.073244826,6.142135893
7,1,357,1,1,9.075305,3.860815773
7,1,88,1,1,5.112017344,4.277877097
7,1,216,1,1,8.811373855,4.44761097
7,1,90,1,1,2.175018321,4.145096098
7,1,111,1,1,2.933148992,5.279425182
7,1,41,1,1,0.294165758,6.782002685
7,1,145,1,1,4.085209653,6.695647408
7,1,101,1,1,7.480696223,3.575054208
7,1,90,1,1,2.70643012,5.918549298
7,1,68,1,1,0.558603216,4.7107183
7,1,353,1,1,9.366963042,5.966181407
7,1,0,1,1,1.790853242,3.494045286
7,1,434,1,1,8.373767984,6.420184153
7,1,127,1,1,8.000910526,6.375565156
7,1,66,1,1,4.186208939,6.743252044
7,1,13,1,1,2.934177293,4.433305047
7,1,25,1,1,2.212832375,4.671976514
7,1,137,1,1,6.382780072,5.161192697
7,1,25,1,1,3.400049486,3.461464323
7,1,137,1,1,7.293917557,3.175025168
7,1,90,1,1,2.696027776,6.288674378
7,1,70,1,1,4.89448124,5.05176808
7,1,39,1,1,1.593358509,2.994168412
7,1,45,1,1,1.477172466,5.725170623
7,1,250,1,1,9.697357051,3.135825435
7,1,32,1,1,2.134536937,3.556131683
7,1,444,1,1,9.502062657,6.858106781
7,1,164,1,1,4.498759631,5.177777531
7,1,19,1,1,8.722091101,3.089712112
7,1,136,1,1,5.516678316,3.846509983
7,1,63,1,1,0.406058604,3.715462727
7,1,365,1,1,5.538831792,6.063300156
7,1,93,1,1,8.709796575,3.223389972
7,1,33,1,1,1.65956523,6.983785912
7,1,331,1,1,9.350808839,2.671460741
7,1,63,1,1,4.650400489,6.986060599
7,1,113,1,1,0.712924691,6.498401594
7,1,76,1,1,1.934085121,4.475517523
7,1,134,1,1,6.741573548,4.74525964
7,1,57,1,1,4.332149111,4.079556977
7,1,144,1,1,4.81173004,2.799718237
7,1,289,1,1,8.678088655,4.081771801
7,1,29,1,1,5.336725641,2.473160788
7,1,13,1,1,0.94472611,2.663123155
7,1,73,1,1,2.2565847,6.013092394
7,1,411,1,1,7.698513241,4.327707998
7,1,79,1,1,3.526301104,5.812658408
7,1,320,1,1,8.653352709,6.706410919
7,1,48,1,1,4.42090028,4.697107203
7,1,340,1,1,9.999264616,5.440691202
7,1,26,1,1,1.070286615,3.000403685
7,1,138,1,1,6.331027838,5.017732337
7,1,26,1,1,0.50275178,4.430271875
7,1,59,1,1,6.575385266,4.517674977
7,1,519,1,1,8.612140534,6.829116804
7,1,84,1,1,1.073706727,2.885516395
7,1,66,1,1,0.134615488,6.569263747
7,1,280,1,1,8.315795376,6.172907145
7,1,16,1,1,1.688750998,4.363472789
7,1,44,1,1,1.467832639,3.75605434
7,1,121,1,1,5.311502898,4.454740443
7,1,489,1,1,5.242929666,6.910244567
7,1,43,1,1,2.645406418,3.245609892
7,1,28,1,1,3.053741689,3.30981821
7,1,96,1,1,2.94961931,3.057865968
7,1,12,1,1,8.897889389,2.320036889
7,1,74,1,1,0.362238182,5.313197445
7,1,118,1,1,3.479721966,2.060256188
7,1,119,1,1,8.98215302,4.892662735
7,1,67,1,1,7.216838929,5.380028649
7,1,139,1,1,6.560535719,4.71632136
7,1,124,1,1,6.474291221,2.833824873
7,1,216,1,1,9.305334464,5.763566643
7,1,203,1,1,1.482977854,6.701289606
7,1,80,1,1,3.124516143,4.750310703
7,1,84,1,1,3.057052321,3.529680967
7,1,124,1,1,8.230241603,2.028574365
7,1,55,1,1,5.081724497,5.706443774
7,1,219,1,1,7.242889051,2.024090871
7,1,12,1,1,1.420512737,2.330858378
7,1,230,1,1,7.005530249,4.350886154
7,1,28,1,1,0.672923707,4.054886488
7,1,79,1,1,5.899602602,3.94125493
7,1,93,1,1,9.464400414,3.632477163
7,1,107,1,1,4.002104009,5.128124751
7,1,100,1,1,7.823094067,2.081335743
7,1,206,1,1,4.426488848,5.918908531
7,1,404,1,1,8.440042979,6.96156817
7,1,78,1,1,8.109925445,2.299621905
7,1,40,1,1,6.830657887,2.249843871
7,1,46,1,1,4.386757197,2.813073056
7,2,188,1,1,3.316770865,6.691273284
7,2,75,1,1,0.839634145,3.48608949
7,2,69,1,1,1.13743999,5.353689575
7,2,73,1,1,7.398835342,3.764433717
7,2,81,1,1,3.018820696,4.414180676
7,2,10,1,1,3.488421033,5.675176161
7,2,157,1,1,4.85138908,4.971922519
7,2,203,1,1,7.578110871,6.428180663
7,2,87,1,1,6.636187539,2.148117776
7,2,62,1,1,8.209373018,3.485769291
7,2,150,1,1,0.366739698,5.801737554
7,2,48,1,1,0.428682945,5.414103995
7,2,70,1,1,7.515642739,6.563560173
7,2,102,1,1,2.293238135,6.343057786
7,2,39,1,1,1.835539887,2.013167943
7,2,35,1,1,3.275319998,3.738297603
7,2,192,1,1,6.101284066,5.662750182
7,2,95,1,1,2.545496386,5.50002909
7,2,5,1,1,1.662391025,5.034230412
7,2,324,1,1,8.239154591,6.637464748
7,2,22,1,1,2.124285608,4.159750678
7,2,138,1,1,7.706148186,6.234059841
7,2,34,1,1,7.294109288,3.857741206
7,2,135,1,1,6.440992681,6.75225809
7,2,49,1,1,2.090946909,6.793984011
7,2,7,1,1,0.906746598,5.671648548
7,2,65,1,1,7.310206344,5.157428411
7,2,270,1,1,9.58371579,3.756068933
7,2,18,1,1,5.896535021,2.872252007
7,2,65,1,1,7.393185024,2.065237644
7,2,225,1,1,7.686589517,5.079702263
7,2,81,1,1,6.891052038,2.194114078
7,2,178,1,1,5.980961503,4.721645767
7,2,26,1,1,2.118131542,5.920657023
7,2,333,1,1,7.913807059,6.732614642
7,2,91,1,1,4.178732019,2.781118283
7,2,26,1,1,8.451010146,4.402108527
7,2,98,1,1,6.423550109,4.931245405
7,2,180,1,1,8.601988323,6.778686077
7,2,155,1,1,9.822386866,5.217849628
7,2,37,1,1,5.668929259,6.62116491
7,2,197,1,1,9.584911455,4.410136033
7,2,121,1,1,2.410015609,5.51061765
7,2,50,1,1,3.84293978,2.33750383
7,2,10,1,1,1.98551903,4.004167679
7,2,134,1,1,7.286155834,5.188428718
7,2,84,1,1,3.452822747,4.864384991
7,2,219,1,1,5.582124002,5.175850777
7,2,115,1,1,4.4151704,5.629683643
7,2,50,1,1,6.294368094,2.001999453
7,2,186,1,1,8.513954247,3.099678127
7,2,13,1,1,3.972216313,4.236159524
7,2,66,1,1,4.218054339,3.646254734
7,2,277,1,1,8.002963421,5.818040466
7,2,17,1,1,4.752211103,2.95833234
7,2,23,1,1,2.33108839,6.249916456
7,2,17,1,1,0.171720741,2.114367141
7,2,71,1,1,5.188990443,3.317769773
7,2,53,1,1,0.376305035,4.825151774
7,2,364,1,1,5.368529058,5.330833562
7,2,134,1,1,3.081869696,5.878584048
7,2,78,1,1,3.631015224,5.931496553
7,2,68,1,1,0.293513403,6.106160057
7,2,58,1,1,7.136225312,6.125325865
7,2,103,1,1,2.525586947,5.93840728
7,2,116,1,1,4.063179094,5.316101387
7,2,38,1,1,6.606244867,6.353002695
7,2,36,1,1,5.618489822,2.91293169
7,2,70,1,1,5.428651955,2.403056446
7,2,83,1,1,3.609326243,3.900096012
7,2,12,1,1,8.305310184,2.64454655
7,2,72,1,1,5.677823392,3.298015687
7,2,118,1,1,1.402847902,5.72553093
7,2,31,1,1,2.503070788,2.128335513
7,2,75,1,1,0.47374506,6.964549484
7,2,674,1,1,7.544823552,6.49372211
7,2,27,1,1,0.192332162,6.238302888
7,2,9,1,1,0.231477156,3.444125096
7,2,19,1,1,1.341410831,2.038341477
7,2,156,1,1,9.797572514,5.348760927
7,2,265,1,1,8.133757435,6.584515886
7,2,42,1,1,4.573183481,4.773006871
7,2,55,1,1,0.825515983,4.42305597
7,2,146,1,1,4.141233483,3.483792761
7,2,58,1,1,8.052670559,2.202151758
7,2,249,1,1,4.750298462,6.472409169
7,2,111,1,1,5.635096388,4.650674852
7,2,73,1,1,8.565380125,3.93232485
7,2,95,1,1,3.296793251,4.716272154
7,2,131,1,1,3.786794215,2.717141657
7,2,65,1,1,5.083539904,4.642765053
7,2,65,1,1,5.185274865,3.256583802
7,2,119,1,1,5.408008313,5.248066804
7,2,65,1,1,3.972197911,5.298316572
7,2,62,1,1,5.4645655,2.841701812
7,2,77,1,1,9.148744601,2.012408184
7,2,216,1,1,5.566904653,5.595833449
7,2,17,1,1,6.706049092,3.153221934
7,2,248,1,1,5.734776487,2.6057134
7,2,155,1,1,9.054437505,5.509433557
7,2,35,1,1,5.329186913,4.026376492
7,2,27,1,1,7.106558729,2.387400021
7,2,330,1,1,6.556659514,6.872136547
7,2,63,1,1,7.136924481,2.753339435
7,2,186,1,1,5.968607557,3.903015125
7,2,23,1,1,4.569826427,3.571168507
7,2,86,1,1,6.103231998,4.734357918
7,2,36,1,1,1.261283788,3.469066052
7,2,80,1,1,3.290838118,4.810100321
7,2,287,1,1,8.694249627,2.206531481
7,2,469,1,1,9.897318951,5.658603774
7,2,68,1,1,1.372183984,4.736044997
7,2,47,1,1,3.935317489,5.060699212
7,2,70,1,1,2.3577139,2.612504821
7,2,57,1,1,3.800300813,3.404266976
7,2,93,1,1,4.573825479,4.24661425
7,2,73,1,1,3.056665634,3.273026957
7,2,40,1,1,6.400718749,3.990005579
7,2,90,1,1,6.598991128,6.057113753
7,2,110,1,1,7.164416814,2.794786619
7,2,142,1,1,3.345684745,2.33450026
7,2,60,1,1,6.474586206,2.642288033
7,2,40,1,1,3.149382109,6.921182593
7,2,11,1,1,1.197738452,6.631055544
7,2,350,1,1,6.347896652,6.683254823
7,2,142,1,1,7.481348897,2.295415659
7,2,17,1,1,1.576409816,3.906667104
7,2,96,1,1,3.767044156,6.402160209
7,2,88,1,1,5.866591232,3.353705316
7,2,110,1,1,0.478703839,3.6150848
7,2,123,1,1,5.17648973,3.190744429
7,2,141,1,1,6.778605709,5.505833907
7,2,55,1,1,3.644391547,3.227604588
7,2,189,1,1,7.030984447,5.727528572
7,2,204,1,1,7.703416021,4.030866518
7,2,31,1,1,1.35214684,2.033057688
7,2,7,1,1,0.273220809,3.512831338
7,2,65,1,1,7.495966284,2.21136843
7,2,376,1,1,5.472393903,6.308680962
7,2,44,1,1,0.430364097,4.439343746
7,2,126,1,1,4.374504344,4.811070221
7,2,165,1,1,8.440896006,4.880698256
7,2,118,1,1,9.575195186,2.768473777
7,2,76,1,1,2.609548629,3.418063623
7,2,160,1,1,8.812101252,3.950967906
7,2,12,1,1,2.014991605,2.922497924
7,2,33,1,1,4.363259913,4.686448148
7,2,73,1,1,4.705469506,2.659322631
7,2,324,1,1,4.806696366,6.266912536
7,2,30,1,1,2.684446184,2.382570259
7,2,25,1,1,1.308690333,5.708204108
7,2,97,1,1,7.890600389,5.004438342
7,2,127,1,1,4.314269509,2.171572867
7,2,92,1,1,3.045283828,4.1135864
7,2,198,1,1,4.657584468,5.924995409
7,2,63,1,1,1.850638724,5.930421577
7,2,33,1,1,1.176819528,4.6491353
7,2,49,1,1,5.241926389,5.92222481
7,2,127,1,1,8.301935536,6.713124258
7,2,63,1,1,4.520614791,6.908193515
7,2,74,1,1,4.027325392,3.473741321
7,2,114,1,1,4.753754319,4.147798714
7,2,10,1,1,4.91768003,4.487315654
7,2,42,1,1,3.417587346,6.268532532
7,2,3,1,1,6.351259613,5.255283556
7,2,88,1,1,6.650619447,5.159610248
7,2,72,1,1,2.864442087,3.985467593
7,2,160,1,1,8.431051043,5.745147731
7,2,81,1,1,1.534904729,4.296156857
7,2,310,1,1,5.058709219,5.884956963
7,2,842,1,1,9.744722181,4.909996449
7,2,46,1,1,7.083193523,4.17270608
7,2,113,1,1,6.064991971,4.484303338
7,2,67,1,1,5.301093601,3.280698458
7,2,130,1,1,2.921250253,3.233944271
7,2,75,1,1,0.501670142,6.988855564
7,2,63,1,1,3.391632266,5.780427971
7,2,65,1,1,2.909540414,2.906641903
7,2,120,1,1,4.200285202,2.694468268
7,2,429,1,1,6.774117285,4.142814082
7,2,74,1,1,6.494690913,3.813221797
7,2,97,1,1,0.418814641,6.875272442
7,2,217,1,1,9.089356291,4.192348521
7,2,116,1,1,9.268131009,3.492040417
7,2,46,1,1,8.564647386,5.773467814
7,2,46,1,1,2.066187392,3.012473239
7,2,222,1,1,6.766127575,5.331280011
7,2,267,1,1,8.308822583,6.825585507
7,2,62,1,1,8.811746658,4.015494094
7,2,309,1,1,9.232133961,5.912329349
7,2,88,1,1,3.659008177,4.912035183
7,2,209,1,1,6.76534515,5.743281651
7,2,81,1,1,0.601691676,6.410831459
7,2,36,1,1,0.565054263,2.215556654
7,2,56,1,1,1.193145715,4.608532558
7,2,186,1,1,8.725447092,6.143450416
7,2,68,1,1,2.841864062,4.721414537
7,2,63,1,1,5.140502272,3.329849129
7,2,38,1,1,0.354270498,5.828954924
7,2,71,1,1,1.182971062,2.526245755
7,3,144,1,1,6.973077619,5.912103372
7,3,62,1,1,4.080447781,2.122629638
7,3,499,1,1,7.3305388,6.730645494
7,3,152,1,1,7.461033929,6.819175504
7,3,17,1,1,3.62310926,2.038518099
7,3,52,1,1,7.327333258,4.040082325
7,3,65,1,1,8.10833274,2.893576093
7,3,25,1,1,0.525554124,5.415340582
7,3,401,1,1,9.226560278,4.232559842
7,3,11,1,1,2.256264413,3.421793333
7,3,108,1,1,2.292098188,2.249889208
7,3,200,1,1,6.483146003,5.376145545
7,3,15,1,1,2.534907268,3.472274179
7,3,105,1,1,3.64782217,4.452526738
7,3,20,1,1,4.249057733,2.044536795
7,3,99,1,1,3.680257507,5.218026663
7,3,17,1,1,0.379071289,3.899217119
7,3,239,1,1,7.542439428,6.659383397
7,3,77,1,1,6.731363898,3.304224498
7,3,115,1,1,5.637053413,3.862685926
7,3,78,1,1,9.818451949,3.669067862
7,3,4,1,1,8.610202008,4.877988442
7,3,16,1,1,3.591210668,6.02712823
7,3,52,1,1,5.013806219,6.373048891
7,3,187,1,1,7.189592703,4.204210571
7,3,36,1,1,8.293688508,3.11276844
7,3,147,1,1,5.970891915,4.868800446
7,3,112,1,1,5.29705161,6.392670465
7,3,70,1,1,8.233291325,5.859027178
7,3,33,1,1,3.399940019,3.670600297
7,3,29,1,1,0.620392192,6.060707943
7,3,46,1,1,0.835401224,5.045183513
7,3,51,1,1,1.026929229,2.435479819
7,3,131,1,1,4.884035427,5.41534214
7,3,76,1,1,7.054373661,3.476997561
7,3,65,1,1,8.484168217,5.487154965
7,3,159,1,1,4.662310433,6.27694089
7,3,274,1,1,9.428691437,6.27560786
7,3,84,1,1,7.516559298,6.737619264
7,3,119,1,1,8.105533498,4.142630976
7,3,15,1,1,3.246402411,6.200815803
7,3,107,1,1,7.029093799,5.525635047
7,3,132,1,1,6.869818211,5.211960134
7,3,73,1,1,5.006989792,5.799593202
7,3,6,1,1,6.707930615,3.112637389
7,3,39,1,1,3.927562487,5.112369623
7,3,194,1,1,1.694523774,6.415428853
7,3,349,1,1,4.978648274,5.491684243
7,3,155,1,1,4.182257796,2.924290714
7,3,146,1,1,7.740005067,4.254677691
7,3,54,1,1,1.806461359,3.7113342
7,3,162,1,1,6.111336911,6.342276357
7,3,13,1,1,6.516549901,4.956676645
7,3,223,1,1,6.294910722,6.946961281
7,3,34,1,1,1.323514929,2.900926298
7,3,86,1,1,3.823190669,6.669870674
7,3,103,1,1,4.436855294,5.181185671
7,3,104,1,1,5.598876593,6.117111582
7,3,86,1,1,6.836338103,5.341696208
7,3,120,1,1,0.157066907,6.322918782
7,3,425,1,1,6.889313279,6.499254828
7,3,73,1,1,7.925674872,3.497193692
7,3,14,1,1,1.530414501,4.746305943
7,3,105,1,1,3.326708834,3.14660515
7,3,167,1,1,8.812429916,2.096138135
7,3,12,1,1,3.704679922,3.3842946
7,3,178,1,1,3.767396499,4.80683752
7,3,51,1,1,1.340541329,2.114622305
7,3,32,1,1,1.2495326,3.893011813
7,3,122,1,1,7.43908955,6.074733472
7,3,59,1,1,0.155151101,5.892493149
7,3,56,1,1,6.627618981,2.136611862
7,3,76,1,1,6.546699691,2.324749371
7,3,36,1,1,6.668711057,4.874024905
7,3,224,1,1,9.04552443,5.142273144
7,3,308,1,1,9.225285325,6.238976908
7,3,80,1,1,1.779721721,6.409434966
7,3,59,1,1,1.586699507,6.374683056
7,3,141,1,1,7.176028841,6.906047975
7,3,63,1,1,1.854082487,3.754136007
7,3,77,1,1,4.303868678,2.497843878
7,3,73,1,1,6.546233435,2.24700361
7,3,90,1,1,7.910986076,5.344192475
7,3,169,1,1,9.675275628,4.173923716
7,3,211,1,1,6.851863786,3.538446487
7,3,16,1,1,0.051307466,5.974401926
7,3,64,1,1,1.818624247,4.459632743
7,3,249,1,1,7.127911263,3.89574659
7,3,20,1,1,1.054420656,2.422302345
7,3,217,1,1,4.8347764,6.608313929
7,3,37,1,1,0.227086956,4.369084591
7,3,126,1,1,5.882925694,3.996717355
7,3,58,1,1,5.427465707,3.631079996
7,3,454,1,1,8.402227327,4.812340182
7,3,78,1,1,7.844405262,5.444904159
7,3,135,1,1,8.494736081,2.636260821
7,3,201,1,1,4.1866519,5.91671641
7,3,142,1,1,4.655198514,3.764000386
7,3,244,1,1,9.066283103,3.961328542
7,3,393,1,1,6.4455932,6.234801485
7,3,131,1,1,8.762412595,3.161094425
7,3,56,1,1,1.222399439,3.567033847
7,3,108,1,1,3.668118982,3.525310027
7,3,86,1,1,5.115900224,3.212412048
7,3,96,1,1,2.327759168,5.061668184
7,3,13,1,1,2.279189341,4.80687923
7,3,141,1,1,5.602464702,5.061431769
7,3,49,1,1,8.088082817,5.032783284
7,3,274,1,1,3.28487362,5.128841396
7,3,65,1,1,6.529395,4.109571745
7,3,59,1,1,5.853342182,3.058606976
7,3,57,1,1,6.969378736,5.46942368
7,3,40,1,1,2.919752837,4.090986252
7,3,34,1,1,1.887273527,3.394526657
7,3,81,1,1,4.898017778,4.294965014
7,3,212,1,1,6.76997701,3.933361928
7,3,21,1,1,0.436109067,5.616327051
7,3,106,1,1,6.554452663,6.853872905
7,3,71,1,1,4.493040547,3.787992554
7,3,31,1,1,1.953849326,4.114967932
7,3,190,1,1,9.294304854,2.389535984
7,3,355,1,1,9.054584689,6.351014616
7,3,121,1,1,7.950008864,4.799081513
7,3,18,1,1,0.292081766,2.169321149
7,3,19,1,1,2.213265875,2.259265058
7,3,39,1,1,1.344662742,6.53262665
7,3,108,1,1,9.285678024,4.905591442
7,3,92,1,1,4.47070828,2.04765513
7,3,447,1,1,9.682574758,4.549230764
7,3,180,1,1,9.840204069,5.779300613
7,3,242,1,1,7.737003978,2.81352647
7,3,160,1,1,7.736206261,5.104530878
7,3,147,1,1,7.038895065,4.6732935
7,3,192,1,1,3.568824811,4.932224427
7,3,88,1,1,1.196860999,4.335803357
7,3,28,1,1,5.789919591,2.307066652
7,3,86,1,1,8.138950914,2.991840879
7,3,33,1,1,2.211594316,3.720524676
7,3,142,1,1,4.354180958,3.842510284
7,3,127,1,1,7.105914809,6.152995135
7,3,504,1,1,9.783468699,5.45506002
7,3,84,1,1,5.166873073,3.950773138
7,3,806,1,1,9.374727717,6.575981813
7,3,201,1,1,9.640296214,5.692112204
7,3,88,1,1,2.818511087,5.694705487
7,3,108,1,1,3.978058308,2.885818643
7,3,150,1,1,6.71821207,3.510294911
7,3,71,1,1,2.607118005,6.225896773
7,3,124,1,1,8.225432272,4.808163617
7,3,14,1,1,1.229779945,6.986786509
7,3,41,1,1,1.42634951,6.842157011
7,3,398,1,1,8.107601596,4.719763193
7,3,35,1,1,1.6541553,6.093087162
7,3,237,1,1,5.350015681,6.044997256
7,3,36,1,1,7.289777387,4.007763815
7,3,158,1,1,1.58474579,2.359319174
7,3,102,1,1,8.444289655,2.630871936
7,3,164,1,1,4.847295216,4.002531097
7,3,280,1,1,8.672607745,6.223853168
7,3,20,1,1,6.485131771,3.121064614
7,3,211,1,1,5.254732542,2.080252752
7,3,18,1,1,5.128728003,4.986524738
7,3,65,1,1,4.022222905,5.525235963
7,3,12,1,1,0.261928532,2.300408106
7,3,111,1,1,6.134499058,3.257598425
7,3,146,1,1,8.083174322,3.240512176
7,3,30,1,1,4.410118194,4.872288385
7,3,62,1,1,3.967809421,4.238872847
7,3,136,1,1,3.399472755,5.743356982
7,3,45,1,1,6.078722232,4.762500331
7,3,109,1,1,7.457965423,4.88448112
7,3,39,1,1,3.797533413,2.849480293
7,3,82,1,1,3.573140507,5.422922313
7,3,196,1,1,7.650183969,5.678557614
7,3,95,1,1,4.480405727,3.999345051
7,3,19,1,1,1.070914603,4.030872052
7,3,154,1,1,6.752806474,2.901182642
7,3,35,1,1,2.74274659,4.65266024
7,3,89,1,1,5.991089615,2.940125043
7,3,60,1,1,0.628349844,5.020827051
7,3,30,1,1,3.544884565,3.525540042
7,3,202,1,1,8.445833822,4.071410891
7,3,86,1,1,3.542953177,3.87818482
7,3,149,1,1,6.407512959,2.45224102
7,3,570,1,1,7.271870081,4.883452113
7,3,108,1,1,4.38341621,4.394322307
7,3,68,1,1,0.245722005,5.136222914
7,3,56,1,1,4.62082441,3.057190477
7,3,161,1,1,7.588871103,3.437733458
7,3,15,1,1,1.116251297,2.747428532
7,3,105,1,1,0.165699986,6.16432159
7,3,222,1,1,9.01379563,3.844246819
7,3,117,1,1,6.032316415,4.76979697
7,3,30,1,1,0.629850045,4.745658342
7,3,111,1,1,3.854507433,5.440110789
7,3,24,1,1,4.092086634,2.573063914
7,3,28,1,1,0.978329985,5.687230015
7,3,65,1,1,5.873438726,3.289609812
7,3,53,1,1,3.407296494,5.801457917
7,3,36,1,1,3.137955588,4.927223988
7,4,145,1,1,5.222386776,4.953339553
7,4,74,1,1,6.963513871,3.956657278
7,4,224,1,1,4.266042644,6.167217465
7,4,208,1,1,6.258885088,5.35775817
7,4,66,1,1,1.71945804,4.110574716
7,4,78,1,1,1.946354843,2.636090794
7,4,137,1,1,8.169992162,4.962099304
7,4,40,1,1,1.287245065,6.070392679
7,4,47,1,1,6.266604067,5.132248976
7,4,130,1,1,2.504035966,6.714356821
7,4,44,1,1,5.820008258,2.466732461
7,4,57,1,1,0.017337099,3.75595697
7,4,113,1,1,4.564523632,5.77815827
7,4,97,1,1,5.734932202,6.757187326
7,4,122,1,1,2.75091291,6.056307691
7,4,291,1,1,4.817263689,4.653510001
7,4,105,1,1,5.991136347,5.467878719
7,4,53,1,1,0.120436864,4.149616111
7,4,37,1,1,1.2886268,3.112550239
7,4,65,1,1,1.380570402,6.605633945
7,4,60,1,1,1.019966435,3.235142114
7,4,99,1,1,8.931289924,2.782957161
7,4,635,1,1,9.61454171,6.277441081
7,4,115,1,1,8.575803189,2.824233631
7,4,43,1,1,4.177687141,3.837088768
7,4,43,1,1,3.774534577,6.100291448
7,4,78,1,1,9.146055679,3.803687799
7,4,55,1,1,1.466141526,3.819564402
7,4,9,1,1,1.272563589,5.927538252
7,4,113,1,1,3.859754783,6.159364888
7,4,30,1,1,0.999253387,5.111279904
7,4,175,1,1,5.628578226,4.596520057
7,4,348,1,1,8.58638841,5.991162131
7,4,102,1,1,8.588723546,3.984285501
7,4,52,1,1,3.839536575,5.91158039
7,4,358,1,1,8.101447266,3.580399887
7,4,30,1,1,2.131304239,4.003648314
7,4,101,1,1,2.088738774,3.452457057
7,4,69,1,1,1.526607929,3.370985513
7,4,286,1,1,9.133691849,6.559671899
7,4,155,1,1,3.711617834,6.657449032
7,4,115,1,1,7.894075399,2.524719093
7,4,162,1,1,4.62376792,4.350013509
7,4,22,1,1,3.454164306,5.967655217
7,4,172,1,1,9.454564055,3.20347765
7,4,30,1,1,2.038989466,4.23332431
7,4,132,1,1,3.658020012,5.976650425
7,4,66,1,1,9.159671569,3.126267843
7,4,23,1,1,2.598450863,4.213224204
7,4,195,1,1,8.235182913,4.774949855
7,4,166,1,1,2.513378629,5.911364304
7,4,110,1,1,7.301976801,4.337421426
7,4,136,1,1,0.684084283,5.878166662
